 Date,DXY Close,DXY Adj. Close,DXY vs SPY Correlation,DXY Beta (DXY:SPY)
7/2/2007,81.39,81.39,0.11,0
6/29/2007,81.92,81.92,0.13,-0.01
6/28/2007,82.33,82.33,0.13,-0.01
6/27/2007,82.32,82.32,0.13,-0.01
6/26/2007,82.3,82.3,0.15,-0.01
6/25/2007,82.33,82.33,0.15,-0.01
6/22/2007,82.34,82.34,0.03,-0.01
6/21/2007,82.73,82.73,-0.03,-0.02
6/20/2007,82.52,82.52,-0.05,-0.02
6/19/2007,82.54,82.54,-0.04,-0.03
6/18/2007,82.72,82.72,-0.05,-0.03
6/15/2007,82.85,82.85,-0.09,-0.03
6/14/2007,83.13,83.13,-0.11,-0.03
6/13/2007,83.03,83.03,-0.06,-0.04
6/12/2007,82.89,82.89,-0.01,-0.04
6/11/2007,82.71,82.71,-0.01,-0.04
6/8/2007,82.69,82.69,-0.28,-0.04
6/7/2007,82.29,82.29,-0.13,-0.05
6/6/2007,81.9,81.9,-0.12,-0.04
6/5/2007,81.89,81.89,-0.2,-0.05
6/4/2007,82.06,82.06,-0.23,-0.05
6/1/2007,82.32,82.32,-0.25,-0.05
5/31/2007,82.3,82.3,-0.23,-0.04
5/30/2007,82.43,82.43,-0.24,-0.02
5/29/2007,82.31,82.31,-0.22,-0.02
5/28/2007,82.34,82.34,,
5/25/2007,82.33,82.33,-0.12,-0.02
5/24/2007,82.41,82.41,-0.07,-0.02
5/23/2007,82.31,82.31,-0.07,-0.02
5/22/2007,82.39,82.39,-0.13,-0.01
5/21/2007,82.36,82.36,-0.1,-0.01
5/18/2007,82.2,82.2,-0.07,-0.01
5/17/2007,82.32,82.32,-0.06,-0.02
5/16/2007,82.16,82.16,-0.18,-0.02
5/15/2007,81.75,81.75,-0.21,-0.02
5/14/2007,82.07,82.07,-0.23,-0.02
5/11/2007,82.12,82.12,-0.19,-0.01
5/10/2007,82.29,82.29,-0.03,-0.01
5/9/2007,82.02,82.02,-0.07,-0.01
5/8/2007,81.94,81.94,-0.01,-0.01
5/7/2007,81.68,81.68,0.02,-0.01
5/4/2007,81.74,81.74,0.01,-0.01
5/3/2007,81.95,81.95,-0.05,-0.01
5/2/2007,81.74,81.74,-0.1,-0.02
5/1/2007,81.59,81.59,0.07,-0.02
4/30/2007,81.45,81.45,0.07,-0.02
4/27/2007,81.53,81.53,0.05,-0.02
4/26/2007,81.75,81.75,0.08,-0.02
4/25/2007,81.43,81.43,0.04,-0.02
4/24/2007,81.55,81.55,0.03,-0.02
4/23/2007,81.74,81.74,0.11,-0.02
4/20/2007,81.64,81.64,0.07,-0.02
4/19/2007,81.64,81.64,0.02,-0.02
4/18/2007,81.74,81.74,-0.17,-0.02
4/17/2007,81.83,81.83,-0.2,-0.02
4/16/2007,82.07,82.07,-0.1,-0.02
4/13/2007,82.13,82.13,0.05,-0.02
4/12/2007,82.37,82.37,0.08,-0.02
4/11/2007,82.67,82.67,0.07,-0.02
4/10/2007,82.7,82.7,0.1,-0.02
4/9/2007,83.1,83.1,0.1,-0.02
4/6/2007,82.99,82.99,,
4/5/2007,82.68,82.68,0.11,-0.03
4/4/2007,82.96,82.96,0.18,-0.03
4/3/2007,83.15,83.15,0.11,-0.03
4/2/2007,82.87,82.87,0.09,-0.03
3/30/2007,82.93,82.93,-0.05,-0.03
3/29/2007,83.09,83.09,-0.08,-0.03
3/28/2007,83.03,83.03,-0.08,-0.03
3/27/2007,83.01,83.01,-0.06,-0.03
3/26/2007,83.08,83.08,0.21,-0.03
3/23/2007,83.28,83.28,0.21,-0.03
3/22/2007,83.09,83.09,0.23,-0.03
3/21/2007,82.77,82.77,0.33,-0.04
3/20/2007,83.11,83.11,0.38,-0.03
3/19/2007,83.39,83.39,0.35,-0.03
3/16/2007,83.23,83.23,0.35,-0.03
3/15/2007,83.68,83.68,0.32,-0.04
3/14/2007,83.61,83.61,0.23,-0.04
3/13/2007,83.73,83.73,0.14,-0.04
3/12/2007,83.86,83.86,0.14,-0.05
3/9/2007,84.24,84.24,0.11,-0.05
3/8/2007,84.1,84.1,0.05,-0.05
3/7/2007,83.78,83.78,0.05,-0.05
3/6/2007,84.07,84.07,0.06,-0.05
3/5/2007,84.15,84.15,0.15,-0.05
3/2/2007,83.74,83.74,0.2,-0.05
3/1/2007,83.68,83.68,0.22,-0.05
2/28/2007,83.57,83.57,0.12,-0.04
2/27/2007,83.48,83.48,-0.55,-0.04
2/26/2007,83.93,83.93,-0.54,-0.07
2/23/2007,84.07,84.07,-0.65,-0.07
2/22/2007,84.32,84.32,-0.62,-0.07
2/21/2007,84.21,84.21,-0.47,-0.07
2/20/2007,84.19,84.19,-0.48,-0.07
2/19/2007,84.05,84.05,,
2/16/2007,84.09,84.09,-0.5,-0.07
2/15/2007,84.01,84.01,-0.5,-0.07
2/14/2007,84.2,84.2,-0.43,-0.07
2/13/2007,84.73,84.73,-0.33,-0.06
2/12/2007,85.15,85.15,-0.29,-0.06
2/9/2007,84.87,84.87,-0.31,-0.06
2/8/2007,84.7,84.7,-0.25,-0.05
2/7/2007,84.75,84.75,-0.2,-0.05
2/6/2007,84.78,84.78,-0.24,-0.05
2/5/2007,85.08,85.08,-0.24,-0.06
2/2/2007,84.96,84.96,-0.35,-0.05
2/1/2007,84.63,84.63,-0.31,-0.05
1/31/2007,84.61,84.61,-0.23,-0.05
1/30/2007,85.03,85.03,-0.16,-0.04
1/29/2007,85.1,85.1,-0.15,-0.03
1/26/2007,85.28,85.28,-0.2,-0.03
1/25/2007,85.11,85.11,-0.12,-0.03
1/24/2007,84.94,84.94,-0.34,-0.03
1/23/2007,84.67,84.67,-0.3,-0.04
1/22/2007,85.02,85.02,-0.28,-0.03
1/19/2007,84.86,84.86,-0.28,-0.02
1/18/2007,84.91,84.91,-0.28,-0.02
1/17/2007,84.98,84.98,-0.35,-0.03
1/16/2007,85.05,85.05,-0.08,-0.02
1/15/2007,84.93,84.93,,
1/12/2007,85.03,85.03,0.03,-0.03
1/11/2007,85.31,85.31,0.01,-0.03
1/10/2007,85.08,85.08,-0.06,-0.03
1/9/2007,84.74,84.74,-0.02,-0.03
1/8/2007,84.6,84.6,0.01,-0.03
1/5/2007,84.63,84.63,0.08,-0.03
1/4/2007,84.32,84.32,0.03,-0.03
1/3/2007,83.92,83.92,0.02,-0.06
1/2/2007,83.2,83.2,,
1/1/2007,83.63,83.63,,
12/29/2006,83.72,83.72,0.05,-0.06
12/28/2006,83.82,83.82,0.03,-0.05
12/27/2006,83.94,83.94,0.13,-0.05
12/26/2006,84.07,84.07,0.07,-0.06
12/25/2006,83.84,83.84,,
12/22/2006,83.94,83.94,0.22,-0.06
12/21/2006,83.57,83.57,0.3,-0.06
12/20/2006,83.52,83.52,0.27,-0.06
12/19/2006,83.46,83.46,0.29,-0.06
12/18/2006,83.98,83.98,0.29,-0.06
12/15/2006,84.06,84.06,0.4,-0.05
12/14/2006,83.65,83.65,0.29,-0.05
12/13/2006,82.97,82.97,0.3,-0.06
12/12/2006,82.97,82.97,0.29,-0.06
12/11/2006,83.12,83.12,0.3,-0.06
12/8/2006,83.33,83.33,0.31,-0.06
12/7/2006,82.8,82.8,0.36,-0.06
12/6/2006,82.77,82.77,0.42,-0.06
12/5/2006,82.45,82.45,0.39,-0.06
12/4/2006,82.49,82.49,0.4,-0.06
12/1/2006,82.48,82.48,0.3,-0.06
11/30/2006,82.92,82.92,0.29,-0.06
11/29/2006,83.44,83.44,0.17,-0.06
11/28/2006,83.21,83.21,0.21,-0.06
11/27/2006,83.51,83.51,0.19,-0.05
11/24/2006,83.71,83.71,0.11,-0.06
11/23/2006,84.59,84.59,,
11/22/2006,84.65,84.65,0.09,-0.06
11/21/2006,85.24,85.24,0.06,-0.06
11/20/2006,85.42,85.42,0.06,-0.06
11/17/2006,85.37,85.37,0.14,-0.06
11/16/2006,85.5,85.5,0.12,-0.07
11/15/2006,85.34,85.34,0.08,-0.07
11/14/2006,85.24,85.24,0.1,-0.07
11/13/2006,85.36,85.36,0.08,-0.07
11/10/2006,85.05,85.05,0.08,-0.07
11/9/2006,85.18,85.18,0.06,-0.06
11/8/2006,85.41,85.41,0.01,-0.06
11/7/2006,85.43,85.43,0.02,-0.06
11/6/2006,85.75,85.75,-0.01,-0.06
11/3/2006,85.71,85.71,0.05,-0.07
11/2/2006,85.34,85.34,-0.01,-0.06
11/1/2006,85.32,85.32,0.01,-0.06
10/31/2006,85.32,85.32,0.06,-0.06
10/30/2006,85.59,85.59,0.07,-0.06
10/27/2006,85.56,85.56,0.04,-0.05
10/26/2006,85.89,85.89,0.05,-0.05
10/25/2006,86.38,86.38,0.07,-0.05
10/24/2006,86.63,86.63,0.08,-0.05
10/23/2006,86.71,86.71,0.12,-0.05
10/20/2006,86.27,86.27,0.12,-0.05
10/19/2006,86.24,86.24,0.15,-0.05
10/18/2006,86.88,86.88,0.31,-0.05
10/17/2006,86.87,86.87,0.25,-0.06
10/16/2006,87,87,0.23,-0.05
10/13/2006,87.12,87.12,0.22,-0.06
10/12/2006,86.92,86.92,0.28,-0.06
10/11/2006,87.12,87.12,0.29,-0.06
10/10/2006,87.02,87.02,0.29,-0.06
10/9/2006,86.52,86.52,0.26,-0.06
10/6/2006,86.44,86.44,0.37,-0.06
10/5/2006,85.92,85.92,0.36,-0.05
10/4/2006,85.84,85.84,0.21,-0.05
10/3/2006,85.71,85.71,0.15,-0.05
10/2/2006,85.59,85.59,0.08,-0.05
9/29/2006,85.97,85.97,0.06,-0.05
9/28/2006,85.72,85.72,0.06,-0.05
9/27/2006,85.66,85.66,0.06,-0.05
9/26/2006,85.63,85.63,-0.05,-0.05
9/25/2006,85.29,85.29,-0.12,-0.06
9/22/2006,85.2,85.2,-0.11,-0.06
9/21/2006,85.18,85.18,-0.41,-0.06
9/20/2006,85.81,85.81,-0.35,-0.06
9/19/2006,85.94,85.94,-0.31,-0.06
9/18/2006,85.81,85.81,-0.13,-0.06
9/15/2006,85.99,85.99,-0.09,-0.06
9/14/2006,85.66,85.66,-0.1,-0.06
9/13/2006,85.87,85.87,-0.22,-0.06
9/12/2006,85.92,85.92,-0.38,-0.06
9/11/2006,85.92,85.92,-0.38,-0.06
9/8/2006,85.95,85.95,-0.47,-0.06
9/7/2006,85.53,85.53,-0.36,-0.06
9/6/2006,85.1,85.1,-0.37,-0.06
9/5/2006,85,85,-0.33,-0.05
9/4/2006,84.72,84.72,,
9/1/2006,84.94,84.94,-0.33,-0.05
8/31/2006,85.05,85.05,-0.25,-0.05
8/30/2006,84.97,84.97,-0.25,-0.06
8/29/2006,84.91,84.91,-0.25,-0.06
8/28/2006,85.23,85.23,-0.15,-0.06
8/25/2006,85.38,85.38,-0.14,-0.06
8/24/2006,85.28,85.28,-0.24,-0.06
8/23/2006,85.13,85.13,-0.25,-0.06
8/22/2006,85.18,85.18,-0.22,-0.06
8/21/2006,84.63,84.63,-0.28,-0.06
8/18/2006,85.09,85.09,-0.01,-0.06
8/17/2006,85.04,85.04,0.05,-0.06
8/16/2006,84.88,84.88,0.14,-0.06
8/15/2006,85.22,85.22,0.08,-0.06
8/14/2006,85.64,85.64,0.09,-0.05
8/11/2006,85.52,85.52,0.07,-0.05
8/10/2006,85.08,85.08,0.01,-0.05
8/9/2006,84.71,84.71,0.04,-0.05
8/8/2006,84.66,84.66,-0.08,-0.05
8/7/2006,84.75,84.75,-0.08,-0.05
8/4/2006,84.57,84.57,-0.08,-0.05
8/3/2006,85.02,85.02,-0.04,-0.05
8/2/2006,85.05,85.05,-0.05,-0.05
8/1/2006,85.05,85.05,-0.11,-0.05
7/31/2006,85.3,85.3,-0.11,-0.06
7/28/2006,85.44,85.44,-0.04,-0.06
7/27/2006,85.87,85.87,-0.22,-0.05
7/26/2006,85.93,85.93,-0.21,-0.05
7/25/2006,86.64,86.64,-0.22,-0.05
7/24/2006,86.34,86.34,-0.38,-0.05
7/21/2006,85.93,85.93,-0.41,-0.06
7/20/2006,86.22,86.22,-0.46,-0.06
7/19/2006,86.46,86.46,-0.42,-0.06
7/18/2006,87.01,87.01,-0.43,-0.05
7/17/2006,86.96,86.96,-0.49,-0.05
7/14/2006,86.09,86.09,-0.44,-0.05
7/13/2006,85.79,85.79,-0.48,-0.05
7/12/2006,85.91,85.91,-0.43,-0.05
7/11/2006,85.36,85.36,-0.49,-0.05
7/10/2006,85.5,85.5,-0.53,-0.05
7/7/2006,84.98,84.98,-0.57,-0.05
7/6/2006,85.35,85.35,-0.51,-0.06
7/5/2006,85.6,85.6,-0.51,-0.06
7/4/2006,85.22,85.22,,
7/3/2006,85.18,85.18,-0.51,-0.05
6/30/2006,85.22,85.22,-0.52,-0.05
6/29/2006,85.87,85.87,-0.37,-0.05
6/28/2006,86.63,86.63,-0.37,-0.03
6/27/2006,86.47,86.47,-0.31,-0.03
6/26/2006,86.49,86.49,-0.02,-0.03
6/23/2006,86.82,86.82,0.01,-0.03
6/22/2006,86.39,86.39,-0.02,-0.03
6/21/2006,85.78,85.78,0.07,-0.03
6/20/2006,86.18,86.18,0.08,-0.03
6/19/2006,86.31,86.31,0.15,-0.03
6/16/2006,85.92,85.92,0.15,-0.02
6/15/2006,86.02,86.02,0.24,-0.03
6/14/2006,86.14,86.14,0.15,-0.03
6/13/2006,86.43,86.43,0.2,-0.02
6/12/2006,85.85,85.85,0.23,-0.01
6/9/2006,85.72,85.72,0.26,-0.01
6/8/2006,85.91,85.91,0.29,-0.01
6/7/2006,84.99,84.99,0.3,-0.01
6/6/2006,84.73,84.73,0.29,-0.01
6/5/2006,84.14,84.14,0.32,-0.01
6/2/2006,84.05,84.05,0.27,-0.01
6/1/2006,84.79,84.79,0.26,-0.01
5/31/2006,84.72,84.72,0.2,-0.01
5/30/2006,84.28,84.28,-0.01,-0.02
5/29/2006,85.07,85.07,,
5/26/2006,85.26,85.26,-0.07,-0.05
5/25/2006,84.65,84.65,-0.06,-0.05
5/24/2006,84.95,84.95,-0.26,-0.04
5/23/2006,84.35,84.35,-0.24,-0.05
5/22/2006,84.35,84.35,-0.3,-0.05
5/19/2006,84.88,84.88,-0.42,-0.06
5/18/2006,84.51,84.51,-0.43,-0.06
5/17/2006,84.85,84.85,-0.1,-0.07
5/16/2006,84.17,84.17,-0.12,-0.05
5/15/2006,84.54,84.54,-0.25,-0.05
5/12/2006,83.96,83.96,-0.25,-0.05
5/11/2006,84.27,84.27,-0.29,-0.07
5/10/2006,84.5,84.5,-0.28,-0.07
5/9/2006,84.83,84.83,-0.25,-0.07
5/8/2006,85.23,85.23,-0.22,-0.06
5/5/2006,85.12,85.12,-0.31,-0.07
5/4/2006,85.84,85.84,-0.33,-0.06
5/3/2006,85.84,85.84,-0.32,-0.06
5/2/2006,85.79,85.79,-0.38,-0.06
5/1/2006,85.97,85.97,-0.4,-0.06
4/28/2006,86.11,86.11,-0.38,-0.06
4/27/2006,86.63,86.63,-0.29,-0.06
4/26/2006,87.22,87.22,-0.26,-0.06
4/25/2006,87.32,87.32,-0.29,-0.06
4/24/2006,87.45,87.45,-0.33,-0.06
4/21/2006,88.05,88.05,-0.33,-0.06
4/20/2006,88.25,88.25,-0.37,-0.05
4/19/2006,87.79,87.79,-0.33,-0.05
4/18/2006,88.24,88.24,-0.34,-0.05
4/17/2006,88.64,88.64,-0.39,-0.04
4/14/2006,89.61,89.61,,
4/13/2006,89.62,89.62,-0.37,-0.04
4/12/2006,89.62,89.62,-0.41,-0.04
4/11/2006,89.44,89.44,-0.53,-0.04
4/10/2006,89.72,89.72,-0.58,-0.05
4/7/2006,89.63,89.63,-0.49,-0.05
4/6/2006,88.96,88.96,-0.39,-0.03
4/5/2006,88.63,88.63,-0.4,-0.03
4/4/2006,88.83,88.83,-0.34,-0.03
4/3/2006,89.63,89.63,-0.35,-0.03
3/31/2006,89.73,89.73,-0.37,-0.03
3/30/2006,89.39,89.39,-0.47,-0.03
3/29/2006,90.25,90.25,-0.45,-0.03
3/28/2006,90.25,90.25,-0.38,-0.03
3/27/2006,90.07,90.07,-0.22,-0.03
3/24/2006,90.07,90.07,-0.22,-0.03
3/23/2006,90.46,90.46,-0.19,-0.03
3/22/2006,89.72,89.72,-0.2,-0.02
3/21/2006,89.62,89.62,-0.08,-0.03
3/20/2006,89.13,89.13,-0.07,-0.03
3/17/2006,88.92,88.92,-0.07,-0.03
3/16/2006,89.07,89.07,-0.04,-0.03
3/15/2006,89.7,89.7,0,-0.02
3/14/2006,90,90,0.15,-0.02
3/13/2006,90.54,90.54,0.17,-0.01
3/10/2006,90.85,90.85,0.16,-0.01
3/9/2006,90.75,90.75,0.21,-0.01
3/8/2006,90.62,90.62,0.25,-0.01
3/7/2006,90.77,90.77,0.4,0
3/6/2006,89.89,89.89,0.47,0
3/3/2006,89.66,89.66,0.34,-0.01
3/2/2006,89.56,89.56,0.42,-0.01
3/1/2006,90.22,90.22,0.47,-0.01
2/28/2006,90.11,90.11,0.44,-0.01
2/27/2006,90.63,90.63,0.44,-0.01
2/24/2006,90.61,90.61,0.51,-0.02
2/23/2006,90.39,90.39,0.53,-0.02
2/22/2006,90.67,90.67,0.53,-0.02
2/21/2006,90.55,90.55,0.52,0
2/20/2006,90.44,90.44,,
2/17/2006,90.64,90.64,0.31,0
2/16/2006,90.73,90.73,0.43,0
2/15/2006,90.72,90.72,0.43,0
2/14/2006,90.54,90.54,0.47,0
2/13/2006,90.54,90.54,0.45,0
2/10/2006,90.55,90.55,0.42,0
2/9/2006,90.29,90.29,0.39,0
2/8/2006,90.43,90.43,0.34,0
2/7/2006,90.24,90.24,0.34,0
2/6/2006,90.29,90.29,0.34,0
2/3/2006,89.89,89.89,0.29,0
2/2/2006,89.37,89.37,0.28,0
2/1/2006,89.51,89.51,0.15,0
1/31/2006,88.96,88.96,-0.24,0
1/30/2006,89.42,89.42,-0.24,-0.01
1/27/2006,89.32,89.32,-0.37,-0.01
1/26/2006,88.62,88.62,-0.41,-0.01
1/25/2006,88.33,88.33,-0.46,-0.02
1/24/2006,88.06,88.06,-0.46,-0.01
1/23/2006,87.95,87.95,-0.46,-0.01
1/20/2006,88.95,88.95,-0.72,-0.01
1/19/2006,89.39,89.39,-0.66,-0.02
1/18/2006,89.26,89.26,-0.67,-0.02
1/17/2006,89.3,89.3,-0.57,-0.02
1/16/2006,89.08,89.08,,
1/13/2006,88.89,88.89,-0.61,-0.01
1/12/2006,89.44,89.44,-0.6,-0.02
1/11/2006,88.99,88.99,-0.57,-0.02
1/10/2006,89.33,89.33,-0.53,-0.01
1/9/2006,89.25,89.25,-0.56,-0.02
1/6/2006,88.85,88.85,-0.51,-0.02
1/5/2006,89.33,89.33,-0.55,-0.01
1/4/2006,89.14,89.14,-0.53,-0.01
1/3/2006,89.84,89.84,-0.19,-0.03
1/2/2006,91.26,91.26,,
12/30/2005,91.17,91.17,-0.17,0
12/29/2005,91.1,91.1,-0.09,0
12/28/2005,91.26,91.26,-0.09,0
12/27/2005,91.19,91.19,-0.01,0
12/26/2005,90.95,90.95,,
12/23/2005,90.84,90.84,0.15,0
12/22/2005,90.72,90.72,0.18,0
12/21/2005,90.94,90.94,0.18,0
12/20/2005,90.78,90.78,0.12,0
12/19/2005,89.87,89.87,0.18,0
12/16/2005,89.7,89.7,0.15,0
12/15/2005,90.02,90.02,0.11,0.01
12/14/2005,89.83,89.83,0.14,0
12/13/2005,90.38,90.38,0.12,0.01
12/12/2005,90.35,90.35,0.12,0.01
12/9/2005,91.25,91.25,0.12,0
12/8/2005,91.26,91.26,0.18,0
12/7/2005,91.89,91.89,0.29,0
12/6/2005,91.44,91.44,0.29,0.01
12/5/2005,91.48,91.48,0.24,0.01
12/2/2005,91.95,91.95,0.15,0.01
12/1/2005,91.82,91.82,0.17,0.01
11/30/2005,91.57,91.57,0.03,0.01
11/29/2005,91.62,91.62,0.09,0
11/28/2005,90.98,90.98,-0.33,0.01
11/25/2005,92.04,92.04,-0.1,0
11/24/2005,91.62,91.62,,
11/23/2005,91.51,91.51,0.12,0
11/22/2005,91.5,91.5,0.13,0
11/21/2005,92.03,92.03,0.21,0
11/18/2005,91.93,91.93,0.11,0
11/17/2005,91.88,91.88,0.2,0
11/16/2005,92.33,92.33,0.22,0.01
11/15/2005,92.09,92.09,0.1,0
11/14/2005,92.13,92.13,0.02,0
11/11/2005,91.98,91.98,0.03,0
11/10/2005,92.08,92.08,-0.07,0
11/9/2005,91.5,91.5,-0.07,-0.01
11/8/2005,91.37,91.37,-0.02,-0.01
11/7/2005,91.29,91.29,-0.03,-0.01
11/4/2005,91.26,91.26,-0.04,-0.01
11/3/2005,90.44,90.44,-0.05,-0.01
11/2/2005,89.72,89.72,0.07,-0.01
11/1/2005,90.08,90.08,0.08,-0.02
10/31/2005,90.07,90.07,0.06,-0.02
10/28/2005,89.59,89.59,-0.04,-0.02
10/27/2005,89.1,89.1,-0.08,-0.03
10/26/2005,89.49,89.49,-0.08,-0.03
10/25/2005,89.24,89.24,-0.1,-0.03
10/24/2005,90.11,90.11,-0.05,-0.03
10/21/2005,90.31,90.31,-0.08,-0.02
10/20/2005,89.91,89.91,-0.1,-0.02
10/19/2005,89.99,89.99,0.02,-0.03
10/18/2005,90.29,90.29,0.17,-0.02
10/17/2005,89.8,89.8,0.12,-0.01
10/14/2005,89.35,89.35,0.27,-0.02
10/13/2005,89.81,89.81,0.24,-0.01
10/12/2005,89.63,89.63,0.21,-0.01
10/11/2005,89.97,89.97,0.22,-0.01
10/10/2005,89.46,89.46,0.25,-0.01
10/7/2005,89.17,89.17,0.2,-0.01
10/6/2005,88.66,88.66,0.11,0
10/5/2005,89.98,89.98,0.03,-0.01
10/4/2005,90.1,90.1,-0.01,-0.01
10/3/2005,90.13,90.13,0.07,-0.01
9/30/2005,89.52,89.52,0.1,0
9/29/2005,89.4,89.4,0.14,0
9/28/2005,89.47,89.47,-0.1,0
9/27/2005,89.6,89.6,-0.1,0
9/26/2005,89.11,89.11,-0.05,0
9/23/2005,89.21,89.21,-0.08,0
9/22/2005,88.56,88.56,-0.13,0
9/21/2005,88.14,88.14,-0.18,0
9/20/2005,88.6,88.6,-0.17,-0.01
9/19/2005,88.44,88.44,-0.13,-0.01
9/16/2005,88.05,88.05,-0.13,-0.01
9/15/2005,88.13,88.13,-0.12,-0.01
9/14/2005,87.67,87.67,-0.13,-0.01
9/13/2005,87.75,87.75,-0.14,-0.02
9/12/2005,87.71,87.71,-0.07,-0.02
9/9/2005,86.89,86.89,-0.04,-0.01
9/8/2005,87.04,87.04,-0.07,-0.02
9/7/2005,86.97,86.97,-0.08,-0.01
9/6/2005,86.57,86.57,-0.16,-0.01
9/5/2005,86.39,86.39,,
9/2/2005,86.3,86.3,-0.17,-0.02
9/1/2005,86.55,86.55,-0.25,-0.02
8/31/2005,87.58,87.58,0.04,-0.02
8/30/2005,88.35,88.35,-0.03,-0.01
8/29/2005,88.25,88.25,-0.14,-0.02
8/26/2005,87.86,87.86,-0.1,-0.02
8/25/2005,87.64,87.64,-0.08,-0.02
8/24/2005,87.91,87.91,-0.17,-0.02
8/23/2005,88.08,88.08,-0.18,-0.02
8/22/2005,88.14,88.14,-0.16,-0.02
8/19/2005,88.58,88.58,-0.16,-0.02
8/18/2005,88.59,88.59,-0.02,-0.02
8/17/2005,88,88,0.02,-0.02
8/16/2005,87.43,87.43,0.07,-0.02
8/15/2005,87.32,87.32,0.04,-0.01
8/12/2005,86.98,86.98,0.03,-0.02
8/11/2005,87.1,87.1,0.07,-0.02
8/10/2005,87.61,87.61,0.08,-0.01
8/9/2005,87.89,87.89,0.1,-0.01
8/8/2005,87.92,87.92,0.03,-0.01
8/5/2005,88.06,88.06,0.02,-0.01
8/4/2005,87.8,87.8,0.02,0.01
8/3/2005,87.99,87.99,0.03,0.01
8/2/2005,88.76,88.76,0.02,0.01
8/1/2005,88.8,88.8,0.05,0.01
7/29/2005,89.35,89.35,0.07,0.01
7/28/2005,89.34,89.34,0.11,0.01
7/27/2005,89.73,89.73,0.12,0.02
7/26/2005,90,90,0.18,0.02
7/25/2005,89.6,89.6,0.17,0.02
7/22/2005,89.64,89.64,0.16,0.02
7/21/2005,88.93,88.93,-0.04,0.01
7/20/2005,89.34,89.34,-0.02,0.01
7/19/2005,89.85,89.85,-0.03,0
7/18/2005,89.64,89.64,-0.04,0
7/15/2005,89.72,89.72,-0.02,0
7/14/2005,89.4,89.4,-0.02,0.01
7/13/2005,89.31,89.31,-0.05,0
7/12/2005,88.41,88.41,0,0
7/11/2005,89.46,89.46,0.08,0
7/8/2005,90.25,90.25,0.08,0.01
7/7/2005,90.28,90.28,0.11,0.01
7/6/2005,90.38,90.38,0.07,0.01
7/5/2005,90.44,90.44,0.04,0.01
7/4/2005,90.43,90.43,,
7/1/2005,90.13,90.13,-0.02,0
6/30/2005,89.11,89.11,-0.06,0
6/29/2005,89.11,89.11,-0.08,0
6/28/2005,88.99,88.99,-0.11,0
6/27/2005,88.45,88.45,-0.24,0
6/24/2005,88.78,88.78,-0.34,0
6/23/2005,89.12,89.12,-0.22,0
6/22/2005,88.56,88.56,-0.22,0.01
6/21/2005,88.18,88.18,-0.2,0.01
6/20/2005,88.49,88.49,-0.24,0.01
6/17/2005,87.73,87.73,-0.34,0.01
6/16/2005,88.72,88.72,-0.31,0.01
6/15/2005,88.65,88.65,-0.41,0.01
6/14/2005,89.26,89.26,-0.4,0.01
6/13/2005,88.95,88.95,-0.4,0
6/10/2005,88.69,88.69,-0.4,-0.01
6/9/2005,88.07,88.07,-0.46,-0.01
6/8/2005,87.88,87.88,-0.4,-0.02
6/7/2005,87.49,87.49,-0.29,-0.02
6/6/2005,87.6,87.6,-0.33,-0.02
6/3/2005,88.04,88.04,-0.36,-0.03
6/2/2005,87.75,87.75,-0.35,-0.02
6/1/2005,88.11,88.11,-0.44,-0.02
5/31/2005,87.76,87.76,-0.34,-0.03
5/30/2005,86.9,86.9,,
5/27/2005,86.42,86.42,-0.36,-0.02
5/26/2005,86.85,86.85,-0.39,-0.02
5/25/2005,86.35,86.35,-0.39,-0.03
5/24/2005,86.37,86.37,-0.41,-0.03
5/23/2005,86.4,86.4,-0.37,-0.03
5/20/2005,86.63,86.63,-0.33,-0.03
5/19/2005,86.09,86.09,-0.3,-0.03
5/18/2005,85.82,85.82,-0.17,-0.03
5/17/2005,86.21,86.21,-0.04,-0.03
5/16/2005,86.12,86.12,-0.07,-0.02
5/13/2005,86.1,86.1,-0.07,-0.02
5/12/2005,85.49,85.49,0.16,-0.02
5/11/2005,84.94,84.94,-0.02,-0.02
5/10/2005,84.45,84.45,-0.05,-0.02
5/9/2005,84.64,84.64,-0.03,-0.03
5/6/2005,84.61,84.61,-0.01,-0.05
5/5/2005,83.94,83.94,0.06,-0.05
5/4/2005,84,84,0.16,-0.05
5/3/2005,84.51,84.51,0.16,-0.05
5/2/2005,84.49,84.49,0.14,-0.04
4/29/2005,84.43,84.43,0.14,-0.04
4/28/2005,84.35,84.35,0.17,-0.04
4/27/2005,84.12,84.12,0.15,-0.05
4/26/2005,83.96,83.96,0.17,-0.05
4/25/2005,83.82,83.82,0.16,-0.05
4/22/2005,83.5,83.5,0.16,-0.05
4/21/2005,83.7,83.7,0.11,-0.05
4/20/2005,83.52,83.52,0.07,-0.05
4/19/2005,83.76,83.76,0.03,-0.07
4/18/2005,84,84,0.07,-0.06
4/15/2005,84.56,84.56,-0.1,-0.06
4/14/2005,85,85,0.02,-0.07
4/13/2005,84.42,84.42,0.11,-0.06
4/12/2005,84.42,84.42,0.08,-0.07
4/11/2005,84.16,84.16,0.17,-0.08
4/8/2005,84.47,84.47,0.1,-0.08
4/7/2005,84.87,84.87,0.08,-0.08
4/6/2005,84.68,84.68,0.2,-0.08
4/5/2005,84.66,84.66,0.24,-0.08
